nsecode,name,bsecode,close,per_chg,volume
CGPOWER,CG Power and Industrial Solutions Ltd,500093,853.25,4.13,3710693
SIEMENS,Siemens Limited,500550,3696.4,4.1,507079
MANKIND,Mankind Pharma Ltd,543904,2583.9,3.66,4089986
