nsecode,name,bsecode,per_chg,close,volume
TATACHEM,Tata Chemicals Limited,500770,5.81,1061.3,9469271
MOTHERSON,Motherson Sumi Systems Limited,517334,4.89,125.45,44320876
TATAMOTORS,Tata Motors Limited,500570,3.52,1021.9,59811033
VEDL,Vedanta Limited,500295,3.38,285.7,19847512
BHARTIARTL,Bharti Airtel Limited,532454,3.12,1168.9,5375008
