nsecode,name,bsecode,per_chg,close,volume
INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816,3.93,385.9,20602382
JINDALSTEL,Jindal Steel & Power Limited,532286,3.79,1073.5,4445977
UPL,Upl Limited,512070,3.35,702.6,4557745
INDIANB,Indian Bank,532814,3.28,852.9,4392545
