nsecode,name,bsecode,close,per_chg,volume
KALYANKJIL,Kalyan Jewellers India Ltd,543278,510.65,7.25,154485625
UNIONBANK,Union Bank Of India Ltd,532477,170.39,3.57,30404181
BHEL,Bharat Heavy Electricals Limited,500103,409.1,3.5,14286194
TECHM,Tech Mahindra Limited,532755,1504.5,3.42,2285072
PAYTM,One 97 Communications Ltd,543396,1386.5,3.33,4677505
