nsecode,name,bsecode,close,per_chg,volume
EXIDEIND,Exide Industries Limited,500086,399.5,5.4,8753108
AUBANK,AU Small Finance Bank Ltd,540611,1067.2,3.98,4900913
CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,1792.9,3.88,2368949
ADANIENT,Adani Enterprises Limited,512599,3069.7,3.6,2527812
LTF,L&T Finance Ltd,533519,296.55,3.56,5804976
PHOENIXLTD,The Phoenix Mills Limited,503100,1912.3,3.28,619110
