bsecode,close,name,nsecode,per_chg,volume
531344,689.8,Container Corporation Of India Limited,CONCOR,10.99,13659202.0
539448,1940.55,Interglobe Aviation Limited,INDIGO,4.16,2367298.0
533519,83.2,L&t Finance Holdings Limited,L&TFH,3.94,86873136.0
500850,227.65,The Indian Hotels Company Limited,INDHOTEL,3.9,24798138.0
