nsecode,name,bsecode,close,per_chg,volume
CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,264.25,6.81,6188364
PGEL,Pg Electroplast Limited,533581,612.45,4.61,2208477
GLENMARK,Glenmark Pharmaceuticals Limited,532296,2261.7,3.53,593720
KALYANKJIL,Kalyan Jewellers India Ltd,543278,628.6,3.33,44160878
SAIL,Steel Authority Of India Limited,500113,170.96,3.08,45760047
