nsecode,name,bsecode,close,per_chg,volume
BIOCON,Biocon Limited,532523,437.3,6.41,43015136
ADANIPOWER,Adani Power Limited,533096,226.17,4.97,55601636
MCX,Multi Commodity Exchange Of India Limited,534091,2891.3,3.93,3673525
ADANIGREEN,Adani Green Energy Ltd,541450,1604.5,3.75,4833988
KALYANKJIL,Kalyan Jewellers India Ltd,543278,529.75,3.74,95814205
