bsecode,close,name,nsecode,per_chg,volume
500520,941.9,Mahindra & Mahindra Limited,M&M,4.22,6613972.0
500477,135.8,Ashok Leyland Limited,ASHOKLEY,4.18,49899277.0
500670,661.85,Gujarat Narmada Valley Fertilizers And Chemicals Limited,GNFC,4.08,4711234.0
500850,231.3,The Indian Hotels Company Limited,INDHOTEL,3.72,6253611.0
541154,1815.8,Hindustan Aeronautics Ltd,HAL,3.33,2477274.0
