bsecode,close,name,nsecode,per_chg,volume
532296,479.5,Glenmark Pharmaceuticals Limited,GLENMARK,3.18,2726810.0
511196,545.4,Can Fin Homes Limited,CANFINHOME,3.06,634976.0
533278,220.15,Coal India Limited,COALINDIA,3.04,7754066.0
