nsecode,name,bsecode,close,per_chg,volume
FEDERALBNK,The Federal Bank  Limited,500469,349.0,6.86,44155126
KALYANKJIL,Kalyan Jewellers India Ltd,543278,574.4,5.09,53915916
TECHM,Tech Mahindra Limited,532755,1572.9,4.14,10632264
BHARATFORG,Bharat Forge Limited,500493,2190.5,4.08,1942065
EXIDEIND,Exide Industries Limited,500086,435.2,3.3,12389278
SONACOMS,Sona BLW Precision Forgings Ltd,543300,704.85,3.14,4862624
