nsecode,name,bsecode,close,per_chg,volume
KALYANKJIL,Kalyan Jewellers India Ltd,543278,596.1,3.31,32800326
TVSMOTOR,Tvs Motor Company Limited,532343,3907.6,3.05,3225267
