nsecode,name,bsecode,close,per_chg,volume
BANDHANBNK,Bandhan Bank Ltd,541153,198.3,11.0,127812255
RBLBANK,Rbl Bank Limited,540065,341.2,6.38,22686762
VEDL,Vedanta Limited,500295,773.6,4.64,54738724
COCHINSHIP,Cochin Shipyard Ltd,540678,1773.8,4.61,6725966
MAZDOCK,Mazagon Dock Shipbuilders Ltd,543237,2769.7,3.22,4924360
INDUSINDBK,Indusind Bank Limited,532187,913.75,3.18,3485256
