nsecode,name,bsecode,close,per_chg,volume
MCX,Multi Commodity Exchange Of India Limited,534091,3126.0,5.15,3923221
GLENMARK,Glenmark Pharmaceuticals Limited,532296,2332.9,3.85,552157
COFORGE,Coforge (Niit Tech) Ltd,532541,1882.0,3.8,4002215
PREMIERENE,Premier Energies Ltd,,1040.0,3.79,1306864
MOTILALOFS,Motilal Oswal Financial Services Limited,532892,973.4,3.32,2367401
ABCAPITAL,Aditya Birla Capital Ltd,540691,409.0,3.28,5467281
HINDZINC,Hindustan Zinc Limited,500188,573.9,3.03,6427834
