bsecode,close,name,nsecode,per_chg,volume
531213,116.15,Manappuram Finance Limited,MANAPPURAM,4.22,10587623.0
532483,333.3,Canara Bank,CANBK,3.78,18364259.0
539437,58.8,IDFC First Bank Ltd,IDFCFIRSTB,3.61,55516065.0
532659,81.3,Idfc Limited,IDFC,3.5,8175208.0
