nsecode,name,bsecode,close,per_chg,volume
TIINDIA,Tube Investments of India Ltd,540762,2959.0,7.94,4188005
MCX,Multi Commodity Exchange Of India Limited,534091,3040.0,3.64,3187586
LTF,L&T Finance Ltd,533519,325.1,3.21,10165537
