bsecode,close,name,nsecode,per_chg,volume
526371,128.4,Nmdc Limited,NMDC,4.35,17874788.0
500483,1417.25,Tata Communications Limited,TATACOMM,4.2,1762623.0
500271,798.55,Max Financial Services Limited,MFSL,3.68,3899944.0
530965,83.55,Indian Oil Corporation Limited,IOC,3.66,44099830.0
539448,2107.35,Interglobe Aviation Limited,INDIGO,3.09,988453.0
