nsecode,name,bsecode,close,per_chg,volume
PNBHOUSING,Pnb Housing Finance Limited,540173,979.1,7.98,19954612
NESTLEIND,Nestle India Limited,500790,1379.9,7.27,9586515
LICHSGFIN,Lic Housing Finance Limited,500253,565.15,5.3,5519886
NAM-INDIA,Nippon Life India Asset Management Ltd,540767,1055.35,5.22,2251900
MANAPPURAM,Manappuram Finance Limited,531213,281.8,4.72,5403468
UNITDSPR,United Spirits Ltd,532432,1363.0,4.23,2334336
AUBANK,AU Small Finance Bank Ltd,540611,1037.9,4.03,4152949
VBL,Varun Beverages Limited,540180,485.1,3.98,7932444
