nsecode,name,bsecode,per_chg,close,volume
BIOCON,Biocon Limited,532523,4.84,379.4,12159916
HINDPETRO,Hindustan Petroleum Corporation Limited,500104,4.51,445.1,26837682
BERGEPAINT,Berger Paints (i) Limited,509480,3.62,597.7,5339588
