nsecode,name,bsecode,close,per_chg,volume
ONGC,Oil & Natural Gas Corporation Limited,500312,301.3,5.39,51575179
OIL,Oil India Limited,533106,497.2,4.41,10897762
ADANIENT,Adani Enterprises Limited,512599,2412.4,3.9,4375556
GLENMARK,Glenmark Pharmaceuticals Limited,532296,2403.7,3.38,1537658
COALINDIA,Coal India Limited,533278,467.0,3.2,26732373
