bsecode,close,name,nsecode,per_chg,volume
532210,178.9,City Union Bank Limited,CUB,4.19,3819325.0
500049,298.45,Bharat Electronics Limited,BEL,3.23,10178586.0
505200,3464.75,Eicher Motors Limited,EICHERMOT,3.02,1604447.0
500469,109.85,The Federal Bank  Limited,FEDERALBNK,3.0,9588848.0
