nsecode,name,bsecode,close,per_chg,volume
EXIDEIND,Exide Industries Limited,500086,419.35,7.43,21062813
SONACOMS,Sona BLW Precision Forgings Ltd,543300,662.3,6.93,7802225
TVSMOTOR,Tvs Motor Company Limited,532343,3626.8,3.8,1765454
OBEROIRLTY,Oberoi Realty Limited,533273,1864.7,3.33,1203886
PRESTIGE,Prestige Estates Projects Limited,533274,1674.1,3.0,1774100
