nsecode,name,bsecode,close,per_chg,volume
ATHERENERG,Ather Energy Ltd,544397,1616.3,8.09,14538878
COFORGE,Coforge (Niit Tech) Ltd,532541,2014.6,5.93,5516587
SAIL,Steel Authority Of India Limited,500113,200.0,3.63,48585004
APLAPOLLO,Apl Apollo Tubes Limited,533758,2265.6,3.55,1037530
TECHM,Tech Mahindra Limited,532755,1640.9,3.53,3415226
