bsecode,close,name,nsecode,per_chg,volume
540115,3652.5,L&t Technology Services Limited,LTTS,6.32,933702.0
532541,4079.2,Coforge (Niit Tech),COFORGE,5.92,846049.0
532514,443.6,Indraprastha Gas Limited,IGL,5.48,4047282.0
500510,2257.75,Larsen & Toubro Limited,LT,4.04,2763363.0
