nsecode,name,bsecode,per_chg,close,volume
SBICARD,SBI Cards & Payment Services Ltd,543066,5.13,900.05,3503837
TIINDIA,Tube Investments of India Ltd,540762,3.8,3354.1,698056
NHPC,Nhpc Limited,533098,3.72,86.61,26197108
HUDCO,Housing and Urban Development Corporation,540530,3.04,223.06,8759008
