nsecode,name,bsecode,per_chg,close,volume
MAXHEALTH,Max Healthcare Institute Ltd,543220,5.19,1128.7,3872495
BERGEPAINT,Berger Paints (i) Limited,509480,4.67,579.2,2109067
PHOENIXLTD,The Phoenix Mills Limited,503100,4.53,1682.3,709125
MUTHOOTFIN,Muthoot Finance Limited,533398,3.14,2272.7,1302934
