nsecode,name,bsecode,close,per_chg,volume
COFORGE,Coforge (Niit Tech) Ltd,532541,1686.0,10.31,15625771
LODHA,Lodha Developers Ltd,543287,1301.4,8.57,12877563
KALYANKJIL,Kalyan Jewellers India Ltd,543278,608.35,7.75,36154077
ETERNAL,Eternal Ltd,543320,308.35,4.23,70410211
IEX,Indian Energy Exchange Ltd,540750,132.11,4.21,16857892
TECHM,Tech Mahindra Limited,532755,1635.2,3.82,5082959
NAUKRI,Info Edge (india) Limited,532777,1236.15,3.5,3902008
RADICO,Radico Khaitan Limited,532497,4289.7,3.38,1546434
TVSMOTOR,Tvs Motor Company Limited,532343,3993.5,3.02,2042411
