bsecode,close,name,nsecode,per_chg,volume
500483,1367.45,Tata Communications Limited,TATACOMM,7.06,3437569.0
542652,2942.0,Polycab India Ltd,POLYCAB,4.37,2232195.0
534091,1644.35,Multi Commodity Exchange Of India Limited,MCX,3.88,1365939.0
532461,59.9,Punjab National Bank,PNB,3.1,148851940.0
532504,4336.3,Navin Fluorine International Limited,NAVINFLUOR,3.07,170822.0
