bsecode,close,name,nsecode,per_chg,volume
500103,57.45,Bharat Heavy Electricals Limited,BHEL,7.89,123809633.0
533519,80.3,L&t Finance Holdings Limited,L&TFH,7.07,38891937.0
532210,189.45,City Union Bank Limited,CUB,6.43,7579118.0
532659,65.95,Idfc Limited,IDFC,5.44,24649863.0
539876,410.2,Crompton Greaves Consumer Electricals Limited,CROMPTON,5.37,6662994.0
540691,114.85,Aditya Birla Capital Ltd,ABCAPITAL,3.47,8038693.0
