nsecode,name,bsecode,close,per_chg,volume
NAM-INDIA,Nippon Life India Asset Management Ltd,540767,1129.1,4.76,2576570
TITAN,Titan Company Limited,500114,4231.0,3.48,1761933
CGPOWER,CG Power and Industrial Solutions Ltd,500093,937.9,3.45,8471887
GMRAIRPORT,GMR Airports Ltd,532754,101.99,3.25,43377542
