nsecode,name,bsecode,close,per_chg,volume
ANGELONE,Angel One Ltd,,281.8,5.3,29671494
BHEL,Bharat Heavy Electricals Limited,500103,277.2,4.33,31642983
HINDALCO,Hindalco Industries Limited,500440,985.65,3.56,9386595
WAAREEENER,Waaree Energies Ltd,544277,3232.3,3.43,2495594
NATIONALUM,National Aluminium Company Limited,532234,412.35,3.05,14640678
