nsecode,name,bsecode,close,per_chg,volume
PAYTM,One 97 Communications Ltd,543396,1718.0,5.82,10111331
ANGELONE,Angel One Ltd,,300.9,5.21,10825633
ADANIENT,Adani Enterprises Limited,512599,3110.0,3.72,2025912
LAURUSLABS,Laurus Labs Limited,540222,1866.2,3.62,3550945
HDFCAMC,HDFC Asset Management Company Ltd,541729,2698.0,3.06,1157541
