nsecode,name,bsecode,per_chg,close,volume
HAL,Hindustan Aeronautics Ltd,541154,10.07,4603.7,10028325
OBEROIRLTY,Oberoi Realty Limited,533273,8.7,1711.15,7769100
PFC,Power Finance Corporation Limited,532810,4.18,454.8,35263613
LICHSGFIN,Lic Housing Finance Limited,500253,3.51,653.15,12146190
MANAPPURAM,Manappuram Finance Limited,531213,3.09,185.1,11335527
M&M,Mahindra & Mahindra Limited,500520,3.02,2371.75,7444517
