bsecode,close,name,nsecode,per_chg,volume
532400,465.9,Birlasoft Ltd,BSOFT,4.99,6214056.0
500670,799.45,Gujarat Narmada Valley Fertilizers And Chemicals Limited,GNFC,4.85,6979862.0
532755,1538.2,Tech Mahindra Limited,TECHM,3.95,3030660.0
