nsecode,name,bsecode,close,per_chg,volume
LAURUSLABS,Laurus Labs Limited,540222,1713.4,7.01,7989771
CONCOR,Container Corporation Of India Limited,531344,510.5,6.9,13227175
ETERNAL,Eternal Ltd,543320,295.85,5.66,48012383
IDFCFIRSTB,IDFC First Bank Ltd,539437,84.88,5.06,177923165
AUBANK,AU Small Finance Bank Ltd,540611,1052.2,4.8,5047131
CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,1785.2,3.53,1963093
LTF,L&T Finance Ltd,533519,312.25,3.26,5922451
MAXHEALTH,Max Healthcare Institute Ltd,543220,1114.6,3.17,1759824
CAMS,Computer Age Management Services Ltd,543232,785.05,3.1,1440127
