nsecode,name,bsecode,close,per_chg,volume
WAAREEENER,Waaree Energies Ltd,544277,3184.8,10.46,7718322
KEI,Kei Industries Limited,517569,4390.0,4.11,381581
ADANIENSOL,Adani Energy Solutions Ltd,539254,1036.7,3.61,1643508
PFC,Power Finance Corporation Limited,532810,432.25,3.4,15012423
BHARATFORG,Bharat Forge Limited,500493,1804.4,3.34,2118929
AUBANK,AU Small Finance Bank Ltd,540611,930.15,3.12,1605839
ABCAPITAL,Aditya Birla Capital Ltd,540691,328.45,3.08,2594538
