nsecode,name,bsecode,close,per_chg,volume
ADANIGREEN,Adani Green Energy Ltd,541450,1525.7,7.19,10448500
ADANIENSOL,Adani Energy Solutions Ltd,539254,1579.0,3.88,5528998
