nsecode,name,bsecode,close,per_chg,volume
MOTILALOFS,Motilal Oswal Financial Services Limited,532892,955.0,5.68,5976448
OBEROIRLTY,Oberoi Realty Limited,533273,1931.0,4.6,1781893
KFINTECH,KFin Technologies Ltd,543720,973.0,3.51,2105146
BHEL,Bharat Heavy Electricals Limited,500103,435.95,3.38,15351093
GODREJPROP,Godrej Properties Limited,533150,2054.0,3.22,765350
ASHOKLEY,Ashok Leyland Limited,500477,177.1,3.18,38086255
