bsecode,close,name,nsecode,per_chg,volume
523642,3623.7,Pi Industries Limited,PIIND,9.9,3743111.0
532134,166.3,Bank Of Baroda,BANKBARODA,5.02,69954072.0
532921,890.8,Adani Ports And Special Economic Zone Limited,ADANIPORTS,4.43,20088415.0
540611,642.55,AU Small Finance Bank,AUBANK,4.25,3550281.0
531344,809.65,Container Corporation Of India Limited,CONCOR,3.25,3969288.0
