bsecode,close,name,nsecode,per_chg,volume
532210,193.1,City Union Bank Limited,CUB,4.92,7123465.0
532483,237.4,Canara Bank,CANBK,4.7,17304040.0
532134,136.15,Bank Of Baroda,BANKBARODA,4.37,29422436.0
500425,520.55,Ambuja Cements Limited,AMBUJACEM,3.73,9626670.0
500112,543.65,State Bank Of India,SBIN,3.12,13485349.0
