nsecode,name,bsecode,close,per_chg,volume
ANGELONE,Angel One Ltd,,328.0,7.91,20805019
VEDL,Vedanta Limited,500295,337.65,3.26,35074019
POLICYBZR,PB Fintech Ltd,543390,1804.8,3.23,3790067
MANAPPURAM,Manappuram Finance Limited,531213,315.3,3.01,3193575
