nsecode,name,bsecode,close,per_chg,volume
MANKIND,Mankind Pharma Ltd,543904,2437.8,5.96,1342757
LICHSGFIN,Lic Housing Finance Limited,500253,568.0,3.62,3749732
NAUKRI,Info Edge (india) Limited,532777,1296.4,3.61,1697517
LAURUSLABS,Laurus Labs Limited,540222,2017.5,3.25,2170267
