nsecode,name,bsecode,per_chg,close,volume
IBULHSGFIN,Indiabulls Housing Finance Limited,535789,3.88,199.35,21606079
PNB,Punjab National Bank,532461,3.71,76.9,196740035
BANKBARODA,Bank Of Baroda,532134,3.11,217.35,36322604
BEL,Bharat Electronics Limited,500049,3.1,139.9,51859825
POWERGRID,Power Grid Corporation Of India Limited,532898,3.09,200.1,25627043
BERGEPAINT,Berger Paints (i) Limited,509480,3.02,741.4,1197741
