bsecode,close,name,nsecode,per_chg,volume
500520,1072.05,Mahindra & Mahindra Limited,M&M,4.32,7273273.0
532134,99.95,Bank Of Baroda,BANKBARODA,3.63,38285373.0
532343,798.75,Tvs Motor Company Limited,TVSMOTOR,3.47,3909837.0
500182,2759.95,Hero Motocorp Limited,HEROMOTOCO,3.21,1354569.0
