nsecode,name,bsecode,close,per_chg,volume
RADICO,Radico Khaitan Limited,532497,4106.7,5.51,975908
MANAPPURAM,Manappuram Finance Limited,531213,346.1,5.45,10943853
LODHA,Lodha Developers Ltd,543287,1095.9,3.68,6269479
INDUSINDBK,Indusind Bank Limited,532187,1009.8,3.64,4977371
ADANIENSOL,Adani Energy Solutions Ltd,539254,1622.8,3.44,4892061
CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,1850.5,3.39,3062520
BANDHANBNK,Bandhan Bank Ltd,541153,207.39,3.38,12399211
