nsecode,name,bsecode,close,per_chg,volume
HAL,Hindustan Aeronautics Ltd,541154,4460.5,4.81,1421845
CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,275.9,4.23,3805049
NUVAMA,Nuvama Wealth Management Ltd,543988,1726.7,3.97,886482
NBCC,Nbcc (india) Limited,534309,112.83,3.38,27859510
NYKAA,FSN E-Commerce Ventures Ltd,543384,280.95,3.23,9414746
BEL,Bharat Electronics Limited,500049,419.85,3.02,24506595
