bsecode,close,name,nsecode,per_chg,volume
542726,4481.15,Indiamart Intermesh Ltd,INDIAMART,3.38,315105.0
532659,86.05,Idfc Limited,IDFC,3.3,8864781.0
500520,1290.65,Mahindra & Mahindra Limited,M&M,3.12,2767603.0
