bsecode,close,name,nsecode,per_chg,volume
541154,2159.25,Hindustan Aeronautics Ltd,HAL,8.11,3591963.0
500550,2808.65,Siemens Limited,SIEMENS,4.39,826380.0
512599,2791.9,Adani Enterprises Limited,ADANIENT,3.47,1581696.0
533278,215.4,Coal India Limited,COALINDIA,3.33,16358151.0
500520,1276.7,Mahindra & Mahindra Limited,M&M,3.3,5412651.0
