nsecode,name,bsecode,close,per_chg,volume
NUVAMA,Nuvama Wealth Management Ltd,543988,1631.5,10.65,5943190
TITAN,Titan Company Limited,500114,4509.0,4.68,4777990
PNBHOUSING,Pnb Housing Finance Limited,540173,1091.2,3.77,2066157
