nsecode,name,bsecode,close,per_chg,volume
GVT&D,GE Vernova T&D India Ltd,522275,4750.0,8.77,4274212
LAURUSLABS,Laurus Labs Limited,540222,1946.9,3.74,2115447
KALYANKJIL,Kalyan Jewellers India Ltd,543278,612.6,3.65,10713234
