nsecode,name,bsecode,close,per_chg,volume
NATIONALUM,National Aluminium Company Limited,532234,420.0,8.25,34388331
PNB,Punjab National Bank Ltd,532461,118.98,4.34,51235935
BHEL,Bharat Heavy Electricals Limited,500103,420.0,4.22,14607097
