nsecode,name,bsecode,close,per_chg,volume
BHEL,Bharat Heavy Electricals Limited,500103,309.26,5.73,28292886
ADANIPOWER,Adani Power Limited,533096,193.19,5.32,69751834
ADANIENSOL,Adani Energy Solutions Ltd,539254,1222.6,4.39,3144521
PFC,Power Finance Corporation Limited,532810,458.9,3.18,23065922
PNBHOUSING,Pnb Housing Finance Limited,540173,893.8,3.14,1941645
