nsecode,name,bsecode,close,per_chg,volume
MANKIND,Mankind Pharma Ltd,543904,2538.3,5.14,983998
DELHIVERY,Delhivery Ltd,543529,483.8,4.92,12506879
ABCAPITAL,Aditya Birla Capital Ltd,540691,391.95,4.27,11010826
RECLTD,REC Ltd,532955,369.85,4.08,9413420
ADANIGREEN,Adani Green Energy Ltd,541450,1549.9,3.16,2956240
BHARATFORG,Bharat Forge Limited,500493,2103.8,3.06,1846475
