nsecode,name,bsecode,close,per_chg,volume
ADANIENT,Adani Enterprises Limited,512599,3104.7,5.13,5320594
PAYTM,One 97 Communications Ltd,543396,1751.5,4.88,8247684
ADANIPORTS,Adani Ports And Special Economic Zone Limited,532921,1775.0,3.8,5527528
ADANIPOWER,Adani Power Limited,533096,214.9,3.12,33227588
