bsecode,close,name,nsecode,per_chg,volume
524494,1024.95,Ipca Laboratories Limited,IPCALAB,4.81,448120.0
540611,636.6,AU Small Finance Bank,AUBANK,4.43,3809324.0
540222,543.85,Laurus Labs Limited,LAURUSLABS,4.14,3622623.0
523642,3140.45,Pi Industries Limited,PIIND,3.7,1570055.0
500087,1044.5,Cipla Limited,CIPLA,3.23,2865077.0
500420,1560.7,Torrent Pharmaceuticals Limited,TORNTPHARM,3.16,473526.0
