nsecode,name,bsecode,close,per_chg,volume
BANKINDIA,Bank Of India Ltd,532149,147.72,5.45,22007536
MOTILALOFS,Motilal Oswal Financial Services Limited,532892,864.3,5.25,1784522
RBLBANK,Rbl Bank Limited,540065,361.0,4.65,4649319
CANBK,Canara Bank Ltd,532483,137.51,4.25,57740162
INDIANB,Indian Bank Ltd,532814,874.95,3.79,3638354
ANGELONE,Angel One Ltd,,337.55,3.64,3829623
FEDERALBNK,The Federal Bank  Limited,500469,315.1,3.45,14386417
UNIONBANK,Union Bank Of India Ltd,532477,170.44,3.18,16722972
INDUSINDBK,Indusind Bank Limited,532187,922.8,3.1,1694676
